id_anuncio,url_anuncio,marca,modelo,versao,titulo,ano_modelo,preco,km,uf,cidade,cor,transmissao,tipo_anunciante,super_oferta,is_pf,seller_id,affiliation,img_url,modelo_alvo,marca_slug,data_coleta,fipe_codigo,fipe_nome,fipe_preco,fipe_match_score,fipe_bucket,desvio_fipe
57486159,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d57486159,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,74490.0,46242.0,SP,São Paulo,Branco,manual,LC,False,False,876303,876303,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478542345_1.jpg,onix,chevrolet,2026-05-12T23:06:33.875131,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.01919630029964289
57481527,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d57481527,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,74490.0,41293.0,SP,São Paulo,Preto,manual,LC,False,False,1974338,1974338,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478496310_1.jpg,onix,chevrolet,2026-05-12T23:06:33.875348,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.01919630029964289
57484067,https://www.icarros.com.br/comprar/maua-sp/chevrolet/onix/2023/d57484067,Chevrolet,Onix,1.0 manual,Chevrolet Onix Onix 1.0 manual,2023,67890.0,51547.0,SP,Mauá,Branco,manual,LC,False,False,2571465,2571465,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/478521639_1.jpg,onix,chevrolet,2026-05-12T23:06:33.875976,004519-5,ONIX HATCH 1.0 12V Flex 5p Mec.,67522.0,2,fuzzy,0.005450075530938065
57484646,https://www.icarros.com.br/comprar/araras-sp/chevrolet/onix/2025/d57484646,Chevrolet,Onix,1.0 Turbo LTZ (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LTZ (Aut) automático,2025,98490.0,32624.0,SP,Araras,Prata,automático,LC,False,False,2797833,2797833,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/478527356_1.jpg,onix,chevrolet,2026-05-12T23:06:33.876184,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,97110.0,4,exato,0.01421068890948409
57378926,https://www.icarros.com.br/comprar/suzano-sp/chevrolet/onix/2025/d57378926,Chevrolet,Onix,1.0 Turbo LT manual,Chevrolet Onix Onix 1.0 Turbo LT manual,2025,72490.0,48017.0,SP,Suzano,Branco,manual,LC,False,False,2762144,2762144,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/477460777_1.jpg,onix,chevrolet,2026-05-12T23:06:33.876821,004512-8,ONIX HATCH LT 1.0 12V TB Flex 5p Mec.,84569.0,4,exato,-0.14283011505397958
57490566,https://www.icarros.com.br/comprar/rio-claro-sp/chevrolet/onix/2025/d57490566,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,73490.0,39170.0,SP,Rio Claro,Preto,manual,PJ,False,False,2786686,2786686,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478585709_1.jpg,onix,chevrolet,2026-05-12T23:06:33.877025,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.0055139764937677015
56518309,https://www.icarros.com.br/comprar/suzano-sp/chevrolet/onix/2025/d56518309,Chevrolet,Onix,1.0 Turbo LT manual,Chevrolet Onix Onix 1.0 Turbo LT manual,2025,72490.0,55104.0,SP,Suzano,Preto,manual,LC,False,False,2762144,2762144,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/468254711_1.jpg,onix,chevrolet,2026-05-12T23:06:33.956622,004512-8,ONIX HATCH LT 1.0 12V TB Flex 5p Mec.,84569.0,4,exato,-0.14283011505397958
57213225,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2023/d57213225,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2023,66900.0,48600.0,SP,São Paulo,Preto,manual,PJ,False,False,2383391,2383391,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/475783982_1.jpg,onix,chevrolet,2026-05-12T23:06:33.957072,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,66395.0,3,exato,0.0076059944272912116
57286159,https://www.icarros.com.br/comprar/sao-jose-dos-campos-sp/chevrolet/onix/2018/d57286159,Chevrolet,Onix,1.4 LTZ SPE/4 (Aut) automático,Chevrolet Onix Onix 1.4 LTZ SPE/4 (Aut) automático,2018,72900.0,135612.0,SP,São José dos Campos,Branco,automático,PJ,False,False,2787869,2787869,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/476525257_1.jpg,onix,chevrolet,2026-05-12T23:06:33.960653,004439-3,ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.,64856.0,3,exato,0.12402861724435672
57511902,https://www.icarros.com.br/comprar/limeira-sp/chevrolet/onix/2019/d57511902,Chevrolet,Onix,1.4 LTZ SPE/4 (Aut) automático,Chevrolet Onix Onix 1.4 LTZ SPE/4 (Aut) automático,2019,67900.0,71582.0,SP,Limeira,Preto,automático,PJ,False,False,156628,156628,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478805889_1.jpg,onix,chevrolet,2026-05-12T23:06:34.038978,004439-3,ONIX HATCH LTZ 1.4 8V FlexPower 5p Aut.,66478.0,3,exato,0.02139053521465748
56819414,https://www.icarros.com.br/comprar/limeira-sp/chevrolet/onix/2025/d56819414,Chevrolet,Onix,1.0 manual,Chevrolet Onix Onix 1.0 manual,2025,70900.0,26277.0,SP,Limeira,Branco,manual,PJ,False,False,156628,156628,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/476052283_1.jpg,onix,chevrolet,2026-05-12T23:06:34.039181,004519-5,ONIX HATCH 1.0 12V Flex 5p Mec.,71220.0,2,fuzzy,-0.004493119910137602
56739076,https://www.icarros.com.br/comprar/sorocaba-sp/chevrolet/onix/2025/d56739076,Chevrolet,Onix,1.0 Turbo Premier (Aut) automático,Chevrolet Onix Onix 1.0 Turbo Premier (Aut) automático,2025,95900.0,39575.0,SP,Sorocaba,Azul,automático,PJ,False,False,1022558,1022558,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/470733450_1.jpg,onix,chevrolet,2026-05-12T23:06:34.039390,004516-0,ONIX HATCH PREM. 1.0 12V TB Flex 5p Aut.,97697.0,4,exato,-0.018393604716623848
56783377,https://www.icarros.com.br/comprar/mogi-guacu-sp/chevrolet/onix/2015/d56783377,Chevrolet,Onix,1.0 LT SPE/4 manual,Chevrolet Onix Onix 1.0 LT SPE/4 manual,2015,46800.0,80000.0,SP,Mogi Guaçu,Prata,manual,PJ,False,False,2335354,2335354,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/471235226_1.jpg,onix,chevrolet,2026-05-12T23:06:34.039581,004424-5,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,42788.0,3,exato,0.0937646068991306
56798839,https://www.icarros.com.br/comprar/araraquara-sp/chevrolet/onix/2024/d56798839,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2024,73800.0,54000.0,SP,Araraquara,Branco,manual,PJ,False,False,2785698,2785698,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/471422029_1.jpg,onix,chevrolet,2026-05-12T23:06:34.039775,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,69666.0,3,exato,0.05934028076823702
56767679,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2024/d56767679,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2024,73790.0,50094.0,SP,São Paulo,Branco,manual,LC,False,False,2758878,2758878,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/471053518_1.jpg,onix,chevrolet,2026-05-12T23:06:34.039978,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,69666.0,3,exato,0.059196738724772484
56767676,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2024/d56767676,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2024,73890.0,41683.0,SP,São Paulo,Branco,manual,LC,False,False,2758878,2758878,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/471053488_1.jpg,onix,chevrolet,2026-05-12T23:06:34.040180,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,69666.0,3,exato,0.060632159159417796
56767698,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d56767698,Chevrolet,Onix,1.0 Turbo LT manual,Chevrolet Onix Onix 1.0 Turbo LT manual,2025,75590.0,47854.0,SP,São Paulo,Prata,manual,LC,False,False,2758878,2758878,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/471053701_1.jpg,onix,chevrolet,2026-05-12T23:06:34.040386,004512-8,ONIX HATCH LT 1.0 12V TB Flex 5p Mec.,84569.0,4,exato,-0.10617365701379938
57494959,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d57494959,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,76190.0,37117.0,SP,São Paulo,Branco,manual,LC,False,False,2758878,2758878,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/478628994_1.jpg,onix,chevrolet,2026-05-12T23:06:34.040590,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.042456250769630714
57489312,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d57489312,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,76390.0,41490.0,SP,São Paulo,Preto,manual,LC,False,False,2758878,2758878,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478573322_1.jpg,onix,chevrolet,2026-05-12T23:06:34.040794,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.045192715530805755
57495001,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d57495001,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,76590.0,39149.0,SP,São Paulo,Preto,manual,LC,False,False,2758878,2758878,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/478629404_1.jpg,onix,chevrolet,2026-05-12T23:06:34.040995,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.04792918029198079
57494708,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d57494708,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,77190.0,34501.0,SP,São Paulo,Branco,manual,LC,False,False,2758878,2758878,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/478626540_1.jpg,onix,chevrolet,2026-05-12T23:06:34.041196,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.0561385745755059
56767737,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d56767737,Chevrolet,Onix,1.0 Turbo LT manual,Chevrolet Onix Onix 1.0 Turbo LT manual,2025,77690.0,30977.0,SP,São Paulo,Branco,manual,LC,False,False,2758878,2758878,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/471053999_1.jpg,onix,chevrolet,2026-05-12T23:06:34.041399,004512-8,ONIX HATCH LT 1.0 12V TB Flex 5p Mec.,84569.0,4,exato,-0.08134186285754827
56767711,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d56767711,Chevrolet,Onix,1.0 Turbo LT manual,Chevrolet Onix Onix 1.0 Turbo LT manual,2025,79090.0,55788.0,SP,São Paulo,Azul,manual,LC,False,False,2758878,2758878,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/471053836_1.jpg,onix,chevrolet,2026-05-12T23:06:34.041600,004512-8,ONIX HATCH LT 1.0 12V TB Flex 5p Mec.,84569.0,4,exato,-0.06478733342004754
56767682,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d56767682,Chevrolet,Onix,1.0 Turbo LT manual,Chevrolet Onix Onix 1.0 Turbo LT manual,2025,79290.0,66837.0,SP,São Paulo,Branco,manual,LC,False,False,2758878,2758878,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/471053546_1.jpg,onix,chevrolet,2026-05-12T23:06:34.041801,004512-8,ONIX HATCH LT 1.0 12V TB Flex 5p Mec.,84569.0,4,exato,-0.06242240064326172
56767768,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d56767768,Chevrolet,Onix,1.0 Turbo LT manual,Chevrolet Onix Onix 1.0 Turbo LT manual,2025,80990.0,36339.0,SP,São Paulo,Prata,manual,LC,False,False,2758878,2758878,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/471054401_1.jpg,onix,chevrolet,2026-05-12T23:06:34.042003,004512-8,ONIX HATCH LT 1.0 12V TB Flex 5p Mec.,84569.0,4,exato,-0.042320472040582244
56767774,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2023/d56767774,Chevrolet,Onix,1.0 Turbo LTZ R7I automático,Chevrolet Onix Onix 1.0 Turbo LTZ R7I automático,2023,83590.0,44066.0,SP,São Paulo,Prata,automático,LC,False,False,2758878,2758878,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/471054461_1.jpg,onix,chevrolet,2026-05-12T23:06:34.042206,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,81167.0,4,exato,0.0298520334618749
56767627,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2023/d56767627,Chevrolet,Onix,1.0 Turbo LTZ R7I automático,Chevrolet Onix Onix 1.0 Turbo LTZ R7I automático,2023,83890.0,31958.0,SP,São Paulo,Branco,automático,LC,False,False,2758878,2758878,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/471053003_1.jpg,onix,chevrolet,2026-05-12T23:06:34.042538,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,81167.0,4,exato,0.033548116845516035
57489385,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2023/d57489385,Chevrolet,Onix,1.0 Turbo LTZ R7I automático,Chevrolet Onix Onix 1.0 Turbo LTZ R7I automático,2023,85290.0,43971.0,SP,São Paulo,Preto,automático,LC,False,False,2758878,2758878,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/478574029_1.jpg,onix,chevrolet,2026-05-12T23:06:34.126751,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,81167.0,4,exato,0.05079650596917466
56767769,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2023/d56767769,Chevrolet,Onix,1.0 Turbo LTZ R7I automático,Chevrolet Onix Onix 1.0 Turbo LTZ R7I automático,2023,85490.0,37171.0,SP,São Paulo,Prata,automático,LC,False,False,2758878,2758878,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/471054411_1.jpg,onix,chevrolet,2026-05-12T23:06:34.127016,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,81167.0,4,exato,0.053260561558268756
57489367,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2024/d57489367,Chevrolet,Onix,1.0 Turbo LTZ (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LTZ (Aut) automático,2024,91490.0,28652.0,SP,São Paulo,Preto,automático,LC,False,False,2758878,2758878,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/478573896_1.jpg,onix,chevrolet,2026-05-12T23:06:34.127236,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,86456.0,4,exato,0.05822614971777552
56897046,https://www.icarros.com.br/comprar/sao-jose-dos-campos-sp/chevrolet/onix/2022/d56897046,Chevrolet,Onix,1.0 Turbo LT (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LT (Aut) automático,2022,75900.0,92821.0,SP,São José dos Campos,Azul,automático,PJ,False,False,2563102,2563102,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/472551216_1.jpg,onix,chevrolet,2026-05-12T23:06:34.127454,004514-4,ONIX HATCH LT 1.0 12V TB Flex 5p Aut.,71611.0,4,exato,0.059893033193224504
56882960,https://www.icarros.com.br/comprar/sao-jose-dos-campos-sp/chevrolet/onix/2023/d56882960,Chevrolet,Onix,1.0 Turbo Premier RFC/RFD (Aut) automático,Chevrolet Onix Onix 1.0 Turbo Premier RFC/RFD (Aut) automático,2023,78900.0,72767.0,SP,São José dos Campos,Preto,automático,PJ,False,False,2563102,2563102,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/472387157_1.jpg,onix,chevrolet,2026-05-12T23:06:34.127661,004516-0,ONIX HATCH PREM. 1.0 12V TB Flex 5p Aut.,81986.0,4,exato,-0.03764057278071866
56896986,https://www.icarros.com.br/comprar/sao-jose-dos-campos-sp/chevrolet/onix/2024/d56896986,Chevrolet,Onix,1.0 Turbo RS (Aut) automático,Chevrolet Onix Onix 1.0 Turbo RS (Aut) automático,2024,92900.0,30338.0,SP,São José dos Campos,Vermelho,automático,PJ,False,False,2563102,2563102,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/472550418_1.jpg,onix,chevrolet,2026-05-12T23:06:34.127869,004530-6,ONIX HATCH RS 1.0 TB 12V Flex 5p Aut.,88902.0,4,exato,0.04497086679714742
57173810,https://www.icarros.com.br/comprar/piracicaba-sp/chevrolet/onix/2019/d57173810,Chevrolet,Onix,1.0 LT SPE/4 manual,Chevrolet Onix Onix 1.0 LT SPE/4 manual,2019,57890.0,72391.0,SP,Piracicaba,Cinza,manual,PJ,False,False,288042,288042,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/475385000_1.jpg,onix,chevrolet,2026-05-12T23:06:34.129524,004424-5,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,54086.0,3,exato,0.07033243353178271
57517758,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2024/d57517758,Chevrolet,Onix,1.0 Turbo Premier (Aut) automático,Chevrolet Onix Onix 1.0 Turbo Premier (Aut) automático,2024,89890.0,40055.0,SP,São Paulo,Azul,automático,PJ,False,False,566325,566325,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478867277_1.jpg,onix,chevrolet,2026-05-12T23:06:34.244961,004516-0,ONIX HATCH PREM. 1.0 12V TB Flex 5p Aut.,91270.0,4,exato,-0.015119973704393557
57483116,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2023/d57483116,Chevrolet,Onix,1.0 manual,Chevrolet Onix Onix 1.0 manual,2023,67190.0,87089.0,SP,Jundiaí,Branco,manual,LC,False,False,1842344,1842344,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/478512212_1.jpg,onix,chevrolet,2026-05-12T23:06:34.245186,004519-5,ONIX HATCH 1.0 12V Flex 5p Mec.,67522.0,2,fuzzy,-0.004916915968128906
57267241,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2024/d57267241,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2024,68990.0,47275.0,SP,Jundiaí,Cinza,manual,LC,False,False,1842344,1842344,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/476333773_1.jpg,onix,chevrolet,2026-05-12T23:06:34.245396,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,69666.0,3,exato,-0.009703442138202279
57485519,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2025/d57485519,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,74490.0,48299.0,SP,Jundiaí,Prata,manual,LC,False,False,1842344,1842344,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/478535943_1.jpg,onix,chevrolet,2026-05-12T23:06:34.245635,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.01919630029964289
57485597,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2025/d57485597,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,76790.0,34999.0,SP,Jundiaí,Prata,manual,LC,False,False,1842344,1842344,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/478536693_1.jpg,onix,chevrolet,2026-05-12T23:06:34.245847,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.05066564505315583
56890120,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2023/d56890120,Chevrolet,Onix,1.0 Turbo LTZ R7I automático,Chevrolet Onix Onix 1.0 Turbo LTZ R7I automático,2023,78690.0,87185.0,SP,Jundiaí,Prata,automático,LC,False,False,1842344,1842344,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/472467444_1.jpg,onix,chevrolet,2026-05-12T23:06:34.246153,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,81167.0,4,exato,-0.030517328470930305
56890049,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2023/d56890049,Chevrolet,Onix,1.0 Turbo LTZ R7I automático,Chevrolet Onix Onix 1.0 Turbo LTZ R7I automático,2023,81990.0,43275.0,SP,Jundiaí,Branco,automático,LC,False,False,1842344,1842344,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/472466793_1.jpg,onix,chevrolet,2026-05-12T23:06:34.246479,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,81167.0,4,exato,0.01013958874912218
56890111,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2024/d56890111,Chevrolet,Onix,1.0 Turbo LTZ (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LTZ (Aut) automático,2024,84990.0,49726.0,SP,Jundiaí,Branco,automático,LC,False,False,1842344,1842344,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/472467367_1.jpg,onix,chevrolet,2026-05-12T23:06:34.246737,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,86456.0,4,exato,-0.0169566022022763
56890127,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2024/d56890127,Chevrolet,Onix,1.0 Turbo LTZ (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LTZ (Aut) automático,2024,86990.0,32734.0,SP,Jundiaí,Branco,automático,LC,False,False,1842344,1842344,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/472467499_1.jpg,onix,chevrolet,2026-05-12T23:06:34.247004,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,86456.0,4,exato,0.006176552234662719
57483162,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2024/d57483162,Chevrolet,Onix,1.0 Turbo LTZ (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LTZ (Aut) automático,2024,93890.0,25899.0,SP,Jundiaí,Preto,automático,LC,False,False,1842344,1842344,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478512646_1.jpg,onix,chevrolet,2026-05-12T23:06:34.247249,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,86456.0,4,exato,0.08598593504210233
56890039,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2024/d56890039,Chevrolet,Onix,1.0 Turbo Premier (Aut) automático,Chevrolet Onix Onix 1.0 Turbo Premier (Aut) automático,2024,95990.0,20199.0,SP,Jundiaí,Cinza,automático,LC,False,False,1842344,1842344,https://img1.icarros.com/dbimg/imgadicionalanuncio/1/472466734_1.jpg,onix,chevrolet,2026-05-12T23:06:34.247498,004516-0,ONIX HATCH PREM. 1.0 12V TB Flex 5p Aut.,91270.0,4,exato,0.051714692670099704
57485688,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2025/d57485688,Chevrolet,Onix,1.0 Turbo LTZ (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LTZ (Aut) automático,2025,98490.0,44178.0,SP,Jundiaí,Prata,automático,LC,False,False,1842344,1842344,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478537591_1.jpg,onix,chevrolet,2026-05-12T23:06:34.247750,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,97110.0,4,exato,0.01421068890948409
57485400,https://www.icarros.com.br/comprar/jundiai-sp/chevrolet/onix/2025/d57485400,Chevrolet,Onix,1.0 Turbo LTZ (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LTZ (Aut) automático,2025,98490.0,46079.0,SP,Jundiaí,Preto,automático,LC,False,False,1842344,1842344,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/478534778_1.jpg,onix,chevrolet,2026-05-12T23:06:34.248007,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,97110.0,4,exato,0.01421068890948409
56819219,https://www.icarros.com.br/comprar/piracicaba-sp/chevrolet/onix/2017/d56819219,Chevrolet,Onix,1.0 LT SPE/4 manual,Chevrolet Onix Onix 1.0 LT SPE/4 manual,2017,56900.0,81902.0,SP,Piracicaba,Branco,manual,PJ,False,False,2159340,2159340,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/472732928_1.jpg,onix,chevrolet,2026-05-12T23:06:34.248221,004424-5,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,50731.0,3,exato,0.12160217618418719
56825700,https://www.icarros.com.br/comprar/hortolandia-sp/chevrolet/onix/2025/d56825700,Chevrolet,Onix,1.0 LT manual,Chevrolet Onix Onix 1.0 LT manual,2025,74990.0,49978.0,SP,Hortolândia,Prata,manual,PJ,False,False,2192115,2192115,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/474053862_1.jpg,onix,chevrolet,2026-05-12T23:06:34.248966,004517-9,ONIX HATCH LT 1.0 12V Flex 5p Mec.,73087.0,3,exato,0.026037462202580488
56861975,https://www.icarros.com.br/comprar/americana-sp/chevrolet/onix/2019/d56861975,Chevrolet,Onix,1.4 LT SPE/4 manual,Chevrolet Onix Onix 1.4 LT SPE/4 manual,2019,68990.0,60900.0,SP,Americana,Branco,manual,PJ,False,False,2577111,2577111,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/472146653_1.jpg,onix,chevrolet,2026-05-12T23:06:34.330741,004425-3,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,59819.0,3,exato,0.15331249268627026
56752589,https://www.icarros.com.br/comprar/sao-paulo-sp/chevrolet/onix/2025/d56752589,Chevrolet,Onix,1.0 Turbo LTZ (Aut) automático,Chevrolet Onix Onix 1.0 Turbo LTZ (Aut) automático,2025,91880.0,49841.0,SP,São Paulo,Prata,automático,PJ,False,False,2454060,2454060,https://img2.icarros.com/dbimg/imgadicionalanuncio/1/470888872_1.jpg,onix,chevrolet,2026-05-12T23:06:34.425095,004515-2,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,97110.0,4,exato,-0.05385645144681289
56782974,https://www.icarros.com.br/comprar/itu-sp/chevrolet/onix/2016/d56782974,Chevrolet,Onix,1.4 LT SPE/4 manual,Chevrolet Onix Onix 1.4 LT SPE/4 manual,2016,54990.0,158000.0,SP,Itu,Preto,manual,PJ,False,False,2653898,2653898,https://img0.icarros.com/dbimg/imgadicionalanuncio/1/471230826_1.jpg,onix,chevrolet,2026-05-12T23:06:34.425526,004425-3,ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,49737.0,3,exato,0.10561553772845166
